Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
2,74713798506336,74733085357544,19286851208,1310720000,0,0x00280000,0x00280000,c,l,2621440,3,c,w,2621440,3
3,74733291388330,74763264913541,29973525211,1310720000,0,0x00280000,0x00280000,c,l,2621440,3,c,w,2621440,3
0,392914902188,392948799815,33897627,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,w,2621440,3
1,393142253564,393182772853,40519289,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,w,2621440,3
2,393394540772,395301612441,1907071669,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,w,2621440,3
3,395507368610,398473803868,2966435258,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,w,2621440,3
0,2335236783547,2339548370018,4311586471,1310720000,0,0x00280000,0x00280000,c,l,2621440,3,c,r,2621440,3
1,2339742234529,2344171968115,4429733586,1310720000,0,0x00280000,0x00280000,c,l,2621440,3,c,r,2621440,3
2,2344382453316,2350124507906,5742054590,1310720000,0,0x00280000,0x00280000,c,l,2621440,3,c,r,2621440,3
3,2350326699389,2358478155000,8151455611,1310720000,0,0x00280000,0x00280000,c,l,2621440,3,c,r,2621440,3
0,361555060450,361588940175,33879725,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,r,2621440,3
1,361782237829,361820133986,37896157,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,r,2621440,3
2,362030484843,362118087686,87602843,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,r,2621440,3
3,362322721013,363134101634,811380621,131072000,0,0x00040000,0x00280000,c,l,262144,3,c,r,2621440,3
0,1408374168267,1410100875025,1726706758,786432000,0,0x00180000,0x00280000,c,l,1572864,3,c,w,2621440,3
1,1410294258117,1415919581704,5625323587,786432000,0,0x00180000,0x00280000,c,l,1572864,3,c,w,2621440,3
2,1416130474726,1427730392237,11599917511,786432000,0,0x00180000,0x00280000,c,l,1572864,3,c,w,2621440,3
3,1427935345665,1445810436504,17875090839,786432000,0,0x00180000,0x00280000,c,l,1572864,3,c,w,2621440,3
0,803045045995,803186765175,141719180,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,r,2621440,3
1,803382249997,805146320138,1764070141,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,r,2621440,3
2,805358483937,807655602488,2297118551,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,r,2621440,3
3,807858733785,811120546156,3261812371,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,r,2621440,3
0,14452331050038,14481313449598,28982399560,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,w,2621440,3
1,14481690254947,14542917119984,61226865037,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,w,2621440,3
2,14543130556990,14667374631051,124244074061,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,w,2621440,3
3,14667579404301,14864003316429,196423912128,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,w,2621440,3
0,313348846070,313365329367,16483297,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,w,2621440,3
1,313558240592,313576818709,18578117,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,w,2621440,3
2,313790777987,313811938361,21160374,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,w,2621440,3
3,314031334853,314057647092,26312239,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,w,2621440,3
0,927309119483,927449841734,140722251,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,w,2621440,3
1,927646262000,931436080328,3789818328,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,w,2621440,3
2,931646607013,939299868845,7653261832,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,w,2621440,3
3,939507751456,951412764922,11905013466,524288000,0,0x00100000,0x00280000,c,l,1048576,3,c,w,2621440,3
0,301836931012,301853502958,16571946,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,r,2621440,3
1,302046254207,302064584748,18330541,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,r,2621440,3
2,302278469819,302297740895,19271076,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,r,2621440,3
3,302502760850,302522978090,20217240,65536000,0,0x00020000,0x00280000,c,l,131072,3,c,r,2621440,3
0,12039711134615,12068695003082,28983868467,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,r,2621440,3
1,12069070254656,12098348516498,29278261842,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,r,2621440,3
2,12098562467616,12135313227259,36750759643,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,r,2621440,3
3,12135698751469,12187987100445,52288348976,8388608000,0,0x01000000,0x00280000,c,l,16777216,3,c,r,2621440,3
