Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,152709779224,152726381993,16602769,65536000,0,0x00020000,0x00008000,c,l,131072,3,c,r,32768,2
1,152922130272,152938933641,16803369,65536000,0,0x00020000,0x00008000,c,l,131072,3,c,r,32768,2
2,153138301051,153155257335,16956284,65536000,0,0x00020000,0x00008000,c,l,131072,3,c,r,32768,2
3,153358473810,153376060997,17587187,65536000,0,0x00020000,0x00008000,c,l,131072,3,c,r,32768,2
0,122593601690,122594896679,1294989,16384000,0,0x00008000,0x00008000,c,l,32768,3,c,w,32768,2
1,122790127716,122791421786,1294070,16384000,0,0x00008000,0x00008000,c,l,32768,3,c,w,32768,2
2,122990343271,122991636660,1293389,16384000,0,0x00008000,0x00008000,c,l,32768,3,c,w,32768,2
3,123194473797,123195768087,1294290,16384000,0,0x00008000,0x00008000,c,l,32768,3,c,w,32768,2
0,1994461888963,2023447537047,28985648084,8388608000,0,0x01000000,0x00008000,c,l,16777216,3,c,r,32768,2
1,2023822127165,2052832633344,29010506179,8388608000,0,0x01000000,0x00008000,c,l,16777216,3,c,r,32768,2
2,2053030303425,2082068442384,29038138959,8388608000,0,0x01000000,0x00008000,c,l,16777216,3,c,r,32768,2
3,2082450483247,2111509118084,29058634837,8388608000,0,0x01000000,0x00008000,c,l,16777216,3,c,r,32768,2
0,1659749527610,1666726162416,6976634806,2097152000,0,0x00400000,0x00008000,c,l,4194304,3,c,w,32768,2
1,1666922128676,1673901531458,6979402782,2097152000,0,0x00400000,0x00008000,c,l,4194304,3,c,w,32768,2
2,1674098306650,1681079462907,6981156257,2097152000,0,0x00400000,0x00008000,c,l,4194304,3,c,w,32768,2
3,1681282479772,1688271074023,6988594251,2097152000,0,0x00400000,0x00008000,c,l,4194304,3,c,w,32768,2
0,192709688143,192743620474,33932331,131072000,0,0x00040000,0x00008000,c,l,262144,3,c,w,32768,2
1,192938133839,192972458478,34324639,131072000,0,0x00040000,0x00008000,c,l,262144,3,c,w,32768,2
2,193170303466,193205257169,34953703,131072000,0,0x00040000,0x00008000,c,l,262144,3,c,w,32768,2
3,193406475114,193442170611,35695497,131072000,0,0x00040000,0x00008000,c,l,262144,3,c,w,32768,2
0,606051171118,609360488796,3309317678,1048576000,0,0x00200000,0x00008000,c,l,2097152,3,c,r,32768,2
1,609554122723,612819805731,3265683008,1048576000,0,0x00200000,0x00008000,c,l,2097152,3,c,r,32768,2
2,613018300694,616281257669,3262956975,1048576000,0,0x00200000,0x00008000,c,l,2097152,3,c,r,32768,2
3,616482479035,619746005867,3263526832,1048576000,0,0x00200000,0x00008000,c,l,2097152,3,c,r,32768,2
