Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,698468382757,698481807998,13425241,131072000,131072000,0x00040000,0x00400000
1,698678139115,698692589499,14450384,131072000,131072000,0x00040000,0x00400000
2,698906326675,699003971251,97644576,131072000,131072000,0x00040000,0x00400000
3,699206682646,699748791942,542109296,131072000,131072000,0x00040000,0x00400000
