Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,772396342112,772409794636,13452524,131072000,131072000,0x00040000,0x00400000
1,772618147414,772632547603,14400189,131072000,131072000,0x00040000,0x00400000
2,772846361926,772947205812,100843886,131072000,131072000,0x00040000,0x00400000
3,773150636429,773743200976,592564547,131072000,131072000,0x00040000,0x00400000
