Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,203197012419842,203197152126771,139706929,524288000,0,0x00100000,0x00200000
1,203197348116804,203198533967341,1185850537,524288000,0,0x00100000,0x00200000
2,203198748400676,203199957932219,1209531543,524288000,0,0x00100000,0x00200000
3,203200164696339,203201421302015,1256605676,524288000,0,0x00100000,0x00200000
