Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,311792109677356,311799087492010,6977814654,2097152000,0,0x00400000,0x00400000
1,311799284249699,311806274199565,6989949866,2097152000,0,0x00400000,0x00400000
2,311806488609159,311813634156582,7145547423,2097152000,0,0x00400000,0x00400000
3,311813840970676,311822111413486,8270442810,2097152000,0,0x00400000,0x00400000
