Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,2077033683015,2077803209744,769526729,2097152000,0,0x00400000,0x00400000
1,2077998251872,2078773134337,774882465,2097152000,0,0x00400000,0x00400000
2,2078986542230,2080093948269,1107406039,2097152000,0,0x00400000,0x00400000
3,2080299273994,2084750473966,4451199972,2097152000,0,0x00400000,0x00400000
