Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,2109635769585,2110405905605,770136020,2097152000,0,0x00400000,0x00400000
1,2110602236731,2111376527436,774290705,2097152000,0,0x00400000,0x00400000
2,2111590476464,2112763592998,1173116534,2097152000,0,0x00400000,0x00400000
3,2112971639936,2117743996446,4772356510,2097152000,0,0x00400000,0x00400000
