Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,762429184441,767376480851,4947296410,2097152000,0,0x00400000,0x00400000
1,767570487986,776467636004,8897148018,2097152000,0,0x00400000,0x00400000
2,776678647418,785852635877,9173988459,2097152000,0,0x00400000,0x00400000
3,786058957772,796504974999,10446017227,2097152000,0,0x00400000,0x00400000
