Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,162309946296,167258131295,4948184999,2097152000,0,0x00400000,0x00400000
1,167454392914,176364932611,8910539697,2097152000,0,0x00400000,0x00400000
2,176578706800,185725552388,9146845588,2097152000,0,0x00400000,0x00400000
3,185930996975,196405339522,10474342547,2097152000,0,0x00400000,0x00400000
