Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,472156918079,472193401705,36483626,16384000,0,0x00008000,0x00008000
1,472388661584,472431088834,42427250,16384000,0,0x00008000,0x00008000
2,472644860263,472688877041,44016778,16384000,0,0x00008000,0x00008000
3,472893014958,472936805013,43790055,16384000,0,0x00008000,0x00008000
