Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,234617749560,235996696591,1378947031,2097152000,2097152000,0x00400000,0x00400000
1,236098252058,237399546879,1301294821,2097152000,2097152000,0x00400000,0x00400000
2,237610457193,238952386985,1341929792,2097152000,2097152000,0x00400000,0x00400000
3,239158720331,240714761546,1556041215,2097152000,2097152000,0x00400000,0x00400000
