Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,267733852208,269091605511,1357753303,2097152000,2097152000,0x00400000,0x00400000
1,269193164619,270495054410,1301889791,2097152000,2097152000,0x00400000,0x00400000
2,270706396547,272033341721,1326945174,2097152000,2097152000,0x00400000,0x00400000
3,272143636102,273665142436,1521506334,2097152000,2097152000,0x00400000,0x00400000
